date,day_of_week,is_weekend,is_holiday,season,temperature,rain,local_event,past_demand_1day,past_demand_7day,target_demand
2013-02-08,Friday,0,0,Winter,6.6,1,0,51,81,70
2013-02-09,Saturday,1,0,Winter,12.6,0,0,70,94,79
2013-02-10,Sunday,1,0,Winter,8.5,1,0,79,76,80
2013-02-11,Monday,0,0,Winter,1.7,0,0,80,68,64
2013-02-12,Tuesday,0,0,Winter,-2.3,0,0,64,71,65
2013-02-13,Wednesday,0,0,Winter,9.4,0,0,65,65,62
2013-02-14,Thursday,0,0,Winter,7.0,1,0,62,51,52
2013-02-15,Friday,0,0,Winter,10.9,1,0,52,70,67
2013-02-16,Saturday,1,0,Winter,5.0,1,0,67,79,76
2013-02-17,Sunday,1,0,Winter,8.8,0,0,76,80,87
2013-02-18,Monday,0,0,Winter,10.5,1,0,87,64,68
2013-02-19,Tuesday,0,0,Winter,6.7,1,0,68,65,52
2013-02-20,Wednesday,0,0,Winter,6.9,1,0,52,62,61
2013-02-21,Thursday,0,0,Winter,8.4,0,0,61,52,73
2013-02-22,Friday,0,0,Winter,10.1,1,0,73,67,69
2013-02-23,Saturday,1,0,Winter,8.6,1,0,69,76,80
2013-02-24,Sunday,1,0,Winter,11.8,0,0,80,87,84
2013-02-25,Monday,0,0,Winter,7.6,0,0,84,68,87
2013-02-26,Tuesday,0,0,Winter,5.2,0,0,87,52,67
2013-02-27,Wednesday,0,0,Winter,15.2,0,0,67,61,69
2013-02-28,Thursday,0,0,Winter,7.7,0,0,69,73,58
2013-03-01,Friday,0,0,Spring,7.9,0,0,58,69,83
2013-03-02,Saturday,1,0,Spring,9.6,0,0,83,80,87
2013-03-03,Sunday,1,0,Spring,10.2,1,0,87,84,96
2013-03-04,Monday,0,0,Spring,9.0,0,0,96,87,83
2013-03-05,Tuesday,0,0,Spring,10.2,0,1,83,67,85
2013-03-06,Wednesday,0,0,Spring,10.3,1,0,85,69,71
2013-03-07,Thursday,0,0,Spring,11.1,1,0,71,58,63
2013-03-08,Friday,0,0,Spring,3.7,1,0,63,83,71
2013-03-09,Saturday,1,0,Spring,16.6,1,0,71,87,86
2013-03-10,Sunday,1,0,Spring,10.7,1,1,86,96,95
2013-03-11,Monday,0,0,Spring,13.0,1,0,95,83,74
2013-03-12,Tuesday,0,0,Spring,7.3,0,0,74,85,79
2013-03-13,Wednesday,0,0,Spring,10.2,0,0,79,71,64
2013-03-14,Thursday,0,0,Spring,9.8,0,0,64,63,69
2013-03-15,Friday,0,0,Spring,16.4,0,1,69,71,77
2013-03-16,Saturday,1,0,Spring,10.4,0,1,77,86,104
2013-03-17,Sunday,1,0,Spring,14.6,0,0,104,95,112
2013-03-18,Monday,0,0,Spring,10.5,0,0,112,74,96
2013-03-19,Tuesday,0,0,Spring,11.3,1,0,96,79,81
2013-03-20,Wednesday,0,0,Spring,12.1,0,0,81,64,72
2013-03-21,Thursday,0,0,Spring,16.9,1,0,72,69,74
2013-03-22,Friday,0,0,Spring,7.5,1,0,74,77,77
2013-03-23,Saturday,1,0,Spring,9.4,1,0,77,104,95
2013-03-24,Sunday,1,0,Spring,7.7,0,0,95,112,104
2013-03-25,Monday,0,0,Spring,10.4,1,0,104,96,77
2013-03-26,Tuesday,0,0,Spring,11.4,0,0,77,81,84
2013-03-27,Wednesday,0,0,Spring,9.2,0,0,84,72,83
2013-03-28,Thursday,0,0,Spring,12.0,0,0,83,74,78
2013-03-29,Friday,0,0,Spring,8.3,0,0,78,77,76
2013-03-30,Saturday,1,0,Spring,11.5,1,1,76,95,97
2013-03-31,Sunday,1,0,Spring,18.3,1,0,97,104,102
2013-04-01,Monday,0,0,Spring,16.1,0,0,102,77,83
2013-04-02,Tuesday,0,0,Spring,15.6,1,0,83,84,82
2013-04-03,Wednesday,0,0,Spring,12.2,0,0,82,83,85
2013-04-04,Thursday,0,0,Spring,10.8,1,1,85,78,95
2013-04-05,Friday,0,0,Spring,12.1,1,0,95,76,88
2013-04-06,Saturday,1,0,Spring,15.6,0,0,88,97,86
2013-04-07,Sunday,1,0,Spring,18.5,1,0,86,102,97
2013-04-08,Monday,0,0,Spring,18.8,1,0,97,83,76
2013-04-09,Tuesday,0,0,Spring,18.1,0,0,76,82,76
2013-04-10,Wednesday,0,0,Spring,14.2,1,0,76,85,70
2013-04-11,Thursday,0,0,Spring,16.6,0,0,70,95,89
2013-04-12,Friday,0,0,Spring,15.7,0,0,89,88,87
2013-04-13,Saturday,1,0,Spring,16.3,0,0,87,86,104
2013-04-14,Sunday,1,0,Spring,23.1,0,0,104,97,99
2013-04-15,Monday,0,0,Spring,11.9,0,0,99,76,73
2013-04-16,Tuesday,0,0,Spring,16.6,0,0,73,76,76
2013-04-17,Wednesday,0,0,Spring,21.1,1,0,76,70,68
2013-04-18,Thursday,0,0,Spring,13.2,0,0,68,89,91
2013-04-19,Friday,0,0,Spring,15.9,1,0,91,87,87
2013-04-20,Saturday,1,0,Spring,16.3,0,0,87,104,110
2013-04-21,Sunday,1,0,Spring,17.4,0,0,110,99,106
2013-04-22,Monday,0,0,Spring,13.4,1,0,106,73,89
2013-04-23,Tuesday,0,0,Spring,20.2,0,0,89,76,83
2013-04-24,Wednesday,0,0,Spring,20.5,0,1,83,68,108
2013-04-25,Thursday,0,0,Spring,20.2,1,0,108,91,92
2013-04-26,Friday,0,0,Spring,16.2,0,0,92,87,74
2013-04-27,Saturday,1,0,Spring,19.2,0,0,74,110,101
2013-04-28,Sunday,1,0,Spring,16.4,0,0,101,106,99
2013-04-29,Monday,0,0,Spring,18.2,0,0,99,89,95
2013-04-30,Tuesday,0,0,Spring,25.8,0,1,95,83,101
2013-05-01,Wednesday,0,1,Spring,19.8,0,0,101,108,105
2013-05-02,Thursday,0,0,Spring,16.1,0,0,105,92,97
2013-05-03,Friday,0,0,Spring,20.3,0,1,97,74,107
2013-05-04,Saturday,1,0,Spring,15.8,0,1,107,101,115
2013-05-05,Sunday,1,0,Spring,16.4,0,0,115,99,109
2013-05-06,Monday,0,0,Spring,17.0,1,0,109,95,92
2013-05-07,Tuesday,0,0,Spring,18.9,1,0,92,101,103
2013-05-08,Wednesday,0,0,Spring,23.2,0,0,103,105,113
2013-05-09,Thursday,0,0,Spring,22.2,1,0,113,97,94
2013-05-10,Friday,0,0,Spring,22.1,1,0,94,107,102
2013-05-11,Saturday,1,0,Spring,17.4,0,0,102,115,107
2013-05-12,Sunday,1,0,Spring,19.2,0,0,107,109,102
2013-05-13,Monday,0,0,Spring,21.7,0,0,102,92,75
2013-05-14,Tuesday,0,0,Spring,19.1,0,0,75,103,86
2013-05-15,Wednesday,0,0,Spring,20.3,0,0,86,113,95
2013-05-16,Thursday,0,0,Spring,22.5,0,1,95,94,116
2013-05-17,Friday,0,0,Spring,20.3,1,0,116,102,117
2013-05-18,Saturday,1,0,Spring,22.1,0,1,117,107,130
2013-05-19,Sunday,1,0,Spring,26.3,0,1,130,102,135
2013-05-20,Monday,0,0,Spring,21.1,1,0,135,75,110
2013-05-21,Tuesday,0,0,Spring,25.2,0,0,110,86,105
2013-05-22,Wednesday,0,0,Spring,23.4,0,0,105,95,112
2013-05-23,Thursday,0,0,Spring,17.4,0,0,112,116,102
2013-05-24,Friday,0,0,Spring,18.6,0,0,102,117,106
2013-05-25,Saturday,1,0,Spring,19.5,0,0,106,130,115
2013-05-26,Sunday,1,0,Spring,19.5,0,1,115,135,125
2013-05-27,Monday,0,0,Spring,21.9,1,0,125,110,108
2013-05-28,Tuesday,0,0,Spring,24.1,1,0,108,105,114
2013-05-29,Wednesday,0,0,Spring,26.0,1,0,114,112,115
2013-05-30,Thursday,0,0,Spring,23.3,1,0,115,102,116
2013-05-31,Friday,0,0,Spring,21.1,0,0,116,106,113
2013-06-01,Saturday,1,0,Summer,16.2,0,0,113,115,118
2013-06-02,Sunday,1,0,Summer,22.7,0,0,118,125,128
2013-06-03,Monday,0,0,Summer,22.6,0,0,128,108,119
2013-06-04,Tuesday,0,0,Summer,23.2,0,0,119,114,118
2013-06-05,Wednesday,0,0,Summer,29.0,0,0,118,115,134
2013-06-06,Thursday,0,0,Summer,26.4,0,0,134,116,131
2013-06-07,Friday,0,0,Summer,25.1,0,0,131,113,121
2013-06-08,Saturday,1,0,Summer,19.9,0,0,121,118,120
2013-06-09,Sunday,1,0,Summer,21.3,0,0,120,128,131
2013-06-10,Monday,0,0,Summer,22.6,1,0,131,119,122
2013-06-11,Tuesday,0,0,Summer,20.5,0,0,122,118,123
2013-06-12,Wednesday,0,0,Summer,24.4,0,0,123,134,127
2013-06-13,Thursday,0,0,Summer,24.0,0,0,127,131,119
2013-06-14,Friday,0,0,Summer,19.7,0,0,119,121,132
2013-06-15,Saturday,1,0,Summer,26.5,0,0,132,120,143
2013-06-16,Sunday,1,0,Summer,23.3,1,0,143,131,131
2013-06-17,Monday,0,0,Summer,17.8,0,0,131,122,121
2013-06-18,Tuesday,0,0,Summer,22.8,1,0,121,123,116
2013-06-19,Wednesday,0,0,Summer,23.8,0,0,116,127,116
2013-06-20,Thursday,0,0,Summer,25.9,1,0,116,119,108
2013-06-21,Friday,0,0,Summer,22.0,1,0,108,132,121
2013-06-22,Saturday,1,0,Summer,25.5,0,0,121,143,124
2013-06-23,Sunday,1,0,Summer,23.6,1,1,124,131,128
2013-06-24,Monday,0,0,Summer,19.0,0,0,128,121,130
2013-06-25,Tuesday,0,0,Summer,18.7,0,0,130,116,121
2013-06-26,Wednesday,0,0,Summer,26.3,0,0,121,116,121
2013-06-27,Thursday,0,0,Summer,26.5,0,0,121,108,116
2013-06-28,Friday,0,0,Summer,23.9,0,0,116,121,111
2013-06-29,Saturday,1,0,Summer,27.4,0,1,111,124,136
2013-06-30,Sunday,1,0,Summer,26.0,0,0,136,128,137
2013-07-01,Monday,0,0,Summer,24.9,0,1,137,130,140
2013-07-02,Tuesday,0,0,Summer,20.1,0,0,140,121,122
2013-07-03,Wednesday,0,0,Summer,28.0,0,0,122,121,118
2013-07-04,Thursday,0,0,Summer,24.3,0,0,118,116,122
2013-07-05,Friday,0,0,Summer,21.5,0,0,122,111,112
2013-07-06,Saturday,1,0,Summer,20.6,0,0,112,136,132
2013-07-07,Sunday,1,0,Summer,23.4,0,0,132,137,132
2013-07-08,Monday,0,0,Summer,17.5,0,0,132,140,126
2013-07-09,Tuesday,0,0,Summer,24.6,0,0,126,122,137
2013-07-10,Wednesday,0,0,Summer,19.6,0,1,137,118,129
2013-07-11,Thursday,0,0,Summer,23.5,0,0,129,122,126
2013-07-12,Friday,0,0,Summer,20.7,0,0,126,112,122
2013-07-13,Saturday,1,0,Summer,21.5,0,0,122,132,116
2013-07-14,Sunday,1,0,Summer,19.9,1,0,116,132,124
2013-07-15,Monday,0,0,Summer,21.6,0,0,124,126,102
2013-07-16,Tuesday,0,0,Summer,27.7,0,0,102,137,121
2013-07-17,Wednesday,0,0,Summer,26.1,0,0,121,129,117
2013-07-18,Thursday,0,0,Summer,23.0,0,0,117,126,115
2013-07-19,Friday,0,0,Summer,21.7,0,0,115,122,120
2013-07-20,Saturday,1,0,Summer,24.3,0,0,120,116,117
2013-07-21,Sunday,1,0,Summer,25.0,0,0,117,124,123
2013-07-22,Monday,0,0,Summer,19.1,0,0,123,102,103
2013-07-23,Tuesday,0,0,Summer,21.2,0,0,103,121,100
2013-07-24,Wednesday,0,0,Summer,15.9,0,0,100,117,103
2013-07-25,Thursday,0,0,Summer,24.6,1,0,103,115,117
2013-07-26,Friday,0,0,Summer,27.4,0,0,117,120,128
2013-07-27,Saturday,1,0,Summer,21.3,0,0,128,117,125
2013-07-28,Sunday,1,0,Summer,14.6,0,0,125,123,122
2013-07-29,Monday,0,0,Summer,22.7,0,0,122,103,108
2013-07-30,Tuesday,0,0,Summer,18.0,0,0,108,100,95
2013-07-31,Wednesday,0,0,Summer,18.7,0,0,95,103,93
2013-08-01,Thursday,0,0,Summer,22.4,0,0,93,117,109
2013-08-02,Friday,0,0,Summer,21.2,0,0,109,128,114
2013-08-03,Saturday,1,0,Summer,18.8,0,0,114,125,123
2013-08-04,Sunday,1,0,Summer,18.2,1,0,123,122,113
2013-08-05,Monday,0,0,Summer,20.4,0,0,113,108,114
2013-08-06,Tuesday,0,0,Summer,18.7,0,0,114,95,110
2013-08-07,Wednesday,0,0,Summer,16.5,1,0,110,93,111
2013-08-08,Thursday,0,0,Summer,18.7,0,0,111,109,120
2013-08-09,Friday,0,0,Summer,20.6,0,0,120,114,113
2013-08-10,Saturday,1,0,Summer,18.9,0,0,113,123,116
2013-08-11,Sunday,1,0,Summer,15.1,1,1,116,113,123
2013-08-12,Monday,0,0,Summer,22.1,0,0,123,114,109
2013-08-13,Tuesday,0,0,Summer,10.8,0,0,109,110,105
2013-08-14,Wednesday,0,0,Summer,17.6,1,1,105,111,108
2013-08-15,Thursday,0,0,Summer,16.9,0,0,108,120,118
2013-08-16,Friday,0,0,Summer,19.1,0,0,118,113,125
2013-08-17,Saturday,1,0,Summer,20.2,1,1,125,116,129
2013-08-18,Sunday,1,0,Summer,21.7,1,0,129,123,111
2013-08-19,Monday,0,0,Summer,16.0,0,0,111,109,113
2013-08-20,Tuesday,0,0,Summer,19.8,0,0,113,105,104
2013-08-21,Wednesday,0,0,Summer,18.5,0,0,104,108,105
2013-08-22,Thursday,0,0,Summer,12.6,1,0,105,118,104
2013-08-23,Friday,0,0,Summer,23.3,0,0,104,125,120
2013-08-24,Saturday,1,0,Summer,13.1,0,1,120,129,128
2013-08-25,Sunday,1,0,Summer,18.5,0,0,128,111,114
2013-08-26,Monday,0,0,Summer,18.3,0,0,114,113,110
2013-08-27,Tuesday,0,0,Summer,17.8,0,0,110,104,111
2013-08-28,Wednesday,0,0,Summer,15.3,0,0,111,105,105
2013-08-29,Thursday,0,0,Summer,19.1,0,0,105,104,106
2013-08-30,Friday,0,0,Summer,11.8,0,0,106,120,103
2013-08-31,Saturday,1,0,Summer,16.1,0,0,103,128,122
2013-09-01,Sunday,1,0,Autumn,14.5,0,0,122,114,120
2013-09-02,Monday,0,0,Autumn,14.0,0,0,120,110,105
2013-09-03,Tuesday,0,0,Autumn,17.1,1,0,105,111,92
2013-09-04,Wednesday,0,0,Autumn,18.9,0,0,92,105,97
2013-09-05,Thursday,0,0,Autumn,14.5,0,0,97,106,100
2013-09-06,Friday,0,0,Autumn,17.7,0,1,100,103,111
2013-09-07,Saturday,1,0,Autumn,15.3,1,0,111,122,106
2013-09-08,Sunday,1,0,Autumn,12.3,1,0,106,120,108
2013-09-09,Monday,0,0,Autumn,14.0,1,0,108,105,97
2013-09-10,Tuesday,0,0,Autumn,13.7,0,0,97,92,94
2013-09-11,Wednesday,0,0,Autumn,12.4,0,0,94,97,91
2013-09-12,Thursday,0,0,Autumn,15.6,0,0,91,100,104
2013-09-13,Friday,0,0,Autumn,14.8,0,0,104,111,106
2013-09-14,Saturday,1,0,Autumn,9.2,1,0,106,106,114
2013-09-15,Sunday,1,0,Autumn,8.8,0,0,114,108,109
2013-09-16,Monday,0,0,Autumn,14.9,1,0,109,97,86
2013-09-17,Tuesday,0,0,Autumn,11.0,1,0,86,94,88
2013-09-18,Wednesday,0,0,Autumn,14.2,1,0,88,91,82
2013-09-19,Thursday,0,0,Autumn,15.5,0,1,82,104,96
2013-09-20,Friday,0,0,Autumn,9.1,1,0,96,106,103
2013-09-21,Saturday,1,0,Autumn,8.5,0,0,103,114,99
2013-09-22,Sunday,1,0,Autumn,17.6,0,0,99,109,93
2013-09-23,Monday,0,0,Autumn,13.5,0,0,93,86,85
2013-09-24,Tuesday,0,0,Autumn,11.0,1,0,85,88,82
2013-09-25,Wednesday,0,0,Autumn,9.3,1,1,82,82,91
2013-09-26,Thursday,0,0,Autumn,10.4,0,0,91,96,93
2013-09-27,Friday,0,0,Autumn,8.2,1,0,93,103,77
2013-09-28,Saturday,1,0,Autumn,14.2,0,0,77,99,87
2013-09-29,Sunday,1,0,Autumn,9.1,1,0,87,93,79
2013-09-30,Monday,0,0,Autumn,14.5,0,0,79,85,67
2013-10-01,Tuesday,0,0,Autumn,9.9,0,0,67,82,72
2013-10-02,Wednesday,0,0,Autumn,7.8,0,0,72,91,82
2013-10-03,Thursday,0,0,Autumn,9.4,1,0,82,93,90
2013-10-04,Friday,0,0,Autumn,2.7,1,0,90,77,85
2013-10-05,Saturday,1,0,Autumn,10.0,0,0,85,87,89
2013-10-06,Sunday,1,0,Autumn,9.7,0,0,89,79,96
2013-10-07,Monday,0,0,Autumn,12.5,0,0,96,67,81
2013-10-08,Tuesday,0,0,Autumn,4.2,1,0,81,72,72
2013-10-09,Wednesday,0,0,Autumn,13.2,0,0,72,82,73
2013-10-10,Thursday,0,0,Autumn,12.0,0,0,73,90,81
2013-10-11,Friday,0,0,Autumn,13.2,0,0,81,85,85
2013-10-12,Saturday,1,0,Autumn,9.1,0,0,85,89,83
2013-10-13,Sunday,1,0,Autumn,12.1,1,0,83,96,93
2013-10-14,Monday,0,0,Autumn,4.5,0,0,93,81,82
2013-10-15,Tuesday,0,0,Autumn,10.9,0,0,82,72,83
2013-10-16,Wednesday,0,0,Autumn,6.3,0,0,83,73,73
2013-10-17,Thursday,0,0,Autumn,3.5,0,0,73,81,81
2013-10-18,Friday,0,0,Autumn,4.9,0,0,81,85,73
2013-10-19,Saturday,1,0,Autumn,8.2,0,1,73,83,97
2013-10-20,Sunday,1,0,Autumn,5.5,1,0,97,93,96
2013-10-21,Monday,0,0,Autumn,9.0,0,0,96,82,78
2013-10-22,Tuesday,0,0,Autumn,2.3,0,0,78,83,83
2013-10-23,Wednesday,0,0,Autumn,1.2,0,0,83,73,86
2013-10-24,Thursday,0,0,Autumn,11.5,0,0,86,81,81
2013-10-25,Friday,0,0,Autumn,10.0,0,0,81,73,93
2013-10-26,Saturday,1,0,Autumn,4.0,1,0,93,97,81
2013-10-27,Sunday,1,0,Autumn,7.0,0,0,81,96,88
2013-10-28,Monday,0,0,Autumn,9.9,1,0,88,78,59
2013-10-29,Tuesday,0,0,Autumn,8.0,0,0,59,83,76
2013-10-30,Wednesday,0,0,Autumn,7.0,0,0,76,86,68
2013-10-31,Thursday,0,0,Autumn,9.8,0,0,68,81,63
2013-11-01,Friday,0,0,Autumn,4.1,1,1,63,93,84
2013-11-02,Saturday,1,0,Autumn,6.3,0,0,84,81,96
2013-11-03,Sunday,1,0,Autumn,6.0,1,1,96,88,94
2013-11-04,Monday,0,0,Autumn,5.1,0,0,94,59,77
2013-11-05,Tuesday,0,0,Autumn,4.7,0,0,77,76,86
2013-11-06,Wednesday,0,0,Autumn,5.9,0,0,86,68,71
2013-11-07,Thursday,0,0,Autumn,5.7,0,0,71,63,64
2013-11-08,Friday,0,0,Autumn,2.3,1,0,64,84,80
2013-11-09,Saturday,1,0,Autumn,7.8,0,0,80,96,93
2013-11-10,Sunday,1,0,Autumn,2.3,0,0,93,94,102
2013-11-11,Monday,0,0,Autumn,4.5,0,0,102,77,75
2013-11-12,Tuesday,0,0,Autumn,4.2,1,0,75,86,60
2013-11-13,Wednesday,0,0,Autumn,6.0,1,0,60,71,53
2013-11-14,Thursday,0,0,Autumn,-1.5,0,0,53,64,65
2013-11-15,Friday,0,0,Autumn,7.4,0,0,65,80,85
2013-11-16,Saturday,1,0,Autumn,2.6,0,0,85,93,99
2013-11-17,Sunday,1,0,Autumn,8.2,0,0,99,102,103
2013-11-18,Monday,0,0,Autumn,3.0,0,0,103,75,92
2013-11-19,Tuesday,0,0,Autumn,4.2,0,0,92,60,72
2013-11-20,Wednesday,0,0,Autumn,10.0,0,0,72,53,55
2013-11-21,Thursday,0,0,Autumn,3.4,0,0,55,65,52
2013-11-22,Friday,0,0,Autumn,7.8,0,0,52,85,62
2013-11-23,Saturday,1,0,Autumn,4.2,0,1,62,99,77
2013-11-24,Sunday,1,0,Autumn,5.2,0,0,77,103,79
2013-11-25,Monday,0,0,Autumn,4.1,0,0,79,92,71
2013-11-26,Tuesday,0,0,Autumn,6.4,1,0,71,72,72
2013-11-27,Wednesday,0,0,Autumn,1.7,0,0,72,55,68
2013-11-28,Thursday,0,0,Autumn,0.8,0,0,68,52,75
2013-11-29,Friday,0,0,Autumn,1.7,1,0,75,62,62
2013-11-30,Saturday,1,0,Autumn,3.9,0,0,62,77,79
2013-12-01,Sunday,1,0,Winter,2.9,0,0,79,79,89
2013-12-02,Monday,0,0,Winter,5.6,1,0,89,71,69
2013-12-03,Tuesday,0,0,Winter,7.3,1,0,69,72,62
2013-12-04,Wednesday,0,0,Winter,0.4,1,0,62,68,69
2013-12-05,Thursday,0,0,Winter,1.1,1,0,69,75,64
2013-12-06,Friday,0,0,Winter,-1.0,1,0,64,62,73
2013-12-07,Saturday,1,0,Winter,9.3,0,0,73,79,73
2013-12-08,Sunday,1,0,Winter,4.1,0,0,73,89,92
2013-12-09,Monday,0,0,Winter,4.6,0,0,92,69,85
2013-12-10,Tuesday,0,0,Winter,-0.9,1,0,85,62,60
2013-12-11,Wednesday,0,0,Winter,3.1,1,0,60,69,58
2013-12-12,Thursday,0,0,Winter,4.6,0,0,58,64,55
2013-12-13,Friday,0,0,Winter,2.3,1,0,55,73,60
2013-12-14,Saturday,1,0,Winter,6.3,0,0,60,73,63
2013-12-15,Sunday,1,0,Winter,10.0,0,0,63,92,67
2013-12-16,Monday,0,0,Winter,0.2,1,0,67,85,55
2013-12-17,Tuesday,0,0,Winter,-0.1,1,0,55,60,60
2013-12-18,Wednesday,0,0,Winter,0.4,0,0,60,58,46
2013-12-19,Thursday,0,0,Winter,7.8,0,0,46,55,67
2013-12-20,Friday,0,0,Winter,6.1,0,0,67,60,76
2013-12-21,Saturday,1,0,Winter,2.6,0,0,76,63,86
2013-12-22,Sunday,1,0,Winter,3.1,1,0,86,67,79
2013-12-23,Monday,0,0,Winter,0.6,1,0,79,55,73
2013-12-24,Tuesday,0,1,Winter,5.7,1,0,73,60,59
2013-12-25,Wednesday,0,1,Winter,1.9,1,0,59,46,68
2013-12-26,Thursday,0,1,Winter,2.3,1,0,68,67,92
2013-12-27,Friday,0,0,Winter,4.9,0,1,92,76,91
2013-12-28,Saturday,1,0,Winter,2.5,1,0,91,86,87
2013-12-29,Sunday,1,0,Winter,2.4,1,0,87,79,73
2013-12-30,Monday,0,0,Winter,3.2,0,0,73,73,68
2013-12-31,Tuesday,0,1,Winter,5.6,0,0,68,59,71
2014-01-01,Wednesday,0,1,Winter,8.2,1,0,71,68,56
2014-01-02,Thursday,0,0,Winter,5.0,1,0,56,92,72
2014-01-03,Friday,0,0,Winter,5.7,1,0,72,91,85
2014-01-04,Saturday,1,0,Winter,2.7,0,0,85,87,82
2014-01-05,Sunday,1,0,Winter,1.3,1,0,82,73,72
2014-01-06,Monday,0,0,Winter,5.4,0,0,72,68,73
2014-01-07,Tuesday,0,0,Winter,4.0,1,0,73,71,59
2014-01-08,Wednesday,0,0,Winter,-0.7,1,0,59,56,59
2014-01-09,Thursday,0,0,Winter,2.6,1,0,59,72,64
2014-01-10,Friday,0,0,Winter,3.4,1,0,64,85,87
2014-01-11,Saturday,1,0,Winter,2.2,0,1,87,82,94
2014-01-12,Sunday,1,0,Winter,8.2,1,0,94,72,80
2014-01-13,Monday,0,0,Winter,5.3,1,0,80,73,70
2014-01-14,Tuesday,0,0,Winter,8.1,0,0,70,59,67
2014-01-15,Wednesday,0,0,Winter,4.8,0,0,67,59,76
2014-01-16,Thursday,0,0,Winter,4.3,1,0,76,64,79
2014-01-17,Friday,0,0,Winter,1.4,0,0,79,87,76
2014-01-18,Saturday,1,0,Winter,4.3,0,0,76,94,85
2014-01-19,Sunday,1,0,Winter,4.4,0,0,85,80,78
2014-01-20,Monday,0,0,Winter,0.3,0,0,78,70,62
2014-01-21,Tuesday,0,0,Winter,2.9,0,1,62,67,47
2014-01-22,Wednesday,0,0,Winter,3.6,1,0,47,76,68
2014-01-23,Thursday,0,0,Winter,5.9,0,0,68,79,68
2014-01-24,Friday,0,0,Winter,6.2,1,0,68,76,68
2014-01-25,Saturday,1,0,Winter,3.1,0,0,68,85,99
2014-01-26,Sunday,1,0,Winter,6.4,1,0,99,78,82
2014-01-27,Monday,0,0,Winter,4.5,0,0,82,62,68
2014-01-28,Tuesday,0,0,Winter,-3.4,1,0,68,47,55
2014-01-29,Wednesday,0,0,Winter,3.9,1,0,55,68,60
2014-01-30,Thursday,0,0,Winter,8.7,1,1,60,68,67
2014-01-31,Friday,0,0,Winter,0.5,0,0,67,68,78
2014-02-01,Saturday,1,0,Winter,6.0,0,0,78,99,91
2014-02-02,Sunday,1,0,Winter,10.5,0,0,91,82,90
2014-02-03,Monday,0,0,Winter,3.6,0,0,90,68,70
2014-02-04,Tuesday,0,0,Winter,6.0,0,0,70,55,63
2014-02-05,Wednesday,0,0,Winter,2.2,1,0,63,60,65
2014-02-06,Thursday,0,0,Winter,11.1,0,0,65,67,77
2014-02-07,Friday,0,0,Winter,6.1,0,0,77,78,76
2014-02-08,Saturday,1,0,Winter,6.7,0,0,76,91,81
2014-02-09,Sunday,1,0,Winter,10.7,1,0,81,90,90
2014-02-10,Monday,0,0,Winter,8.8,1,0,90,70,76
2014-02-11,Tuesday,0,0,Winter,4.3,0,1,76,63,82
2014-02-12,Wednesday,0,0,Winter,5.1,0,0,82,65,66
2014-02-13,Thursday,0,0,Winter,8.7,0,0,66,77,72
2014-02-14,Friday,0,0,Winter,5.5,1,0,72,76,79
2014-02-15,Saturday,1,0,Winter,1.1,1,0,79,81,75
2014-02-16,Sunday,1,0,Winter,7.5,0,0,75,90,96
2014-02-17,Monday,0,0,Winter,3.3,0,0,96,76,91
2014-02-18,Tuesday,0,0,Winter,12.8,1,0,91,82,79
2014-02-19,Wednesday,0,0,Winter,8.6,1,0,79,66,69
2014-02-20,Thursday,0,0,Winter,5.5,0,0,69,72,73
2014-02-21,Friday,0,0,Winter,6.3,0,0,73,79,79
2014-02-22,Saturday,1,0,Winter,2.9,0,0,79,75,90
2014-02-23,Sunday,1,0,Winter,5.4,1,0,90,96,81
2014-02-24,Monday,0,0,Winter,11.9,0,0,81,91,74
2014-02-25,Tuesday,0,0,Winter,15.7,1,0,74,79,75
2014-02-26,Wednesday,0,0,Winter,11.3,1,0,75,69,74
2014-02-27,Thursday,0,0,Winter,9.0,1,0,74,73,72
2014-02-28,Friday,0,0,Winter,8.2,1,0,72,79,81
2014-03-01,Saturday,1,0,Spring,6.8,0,0,81,90,101
2014-03-02,Sunday,1,0,Spring,16.0,1,0,101,81,101
2014-03-03,Monday,0,0,Spring,9.4,1,0,101,74,86
2014-03-04,Tuesday,0,0,Spring,16.5,1,0,86,75,79
2014-03-05,Wednesday,0,0,Spring,14.5,0,0,79,74,81
2014-03-06,Thursday,0,0,Spring,5.2,0,0,81,72,70
2014-03-07,Friday,0,0,Spring,8.6,1,0,70,81,69
2014-03-08,Saturday,1,0,Spring,8.8,0,0,69,101,99
2014-03-09,Sunday,1,0,Spring,10.7,1,0,99,101,110
2014-03-10,Monday,0,0,Spring,10.9,0,0,110,86,85
2014-03-11,Tuesday,0,0,Spring,20.3,0,0,85,79,90
2014-03-12,Wednesday,0,0,Spring,8.2,1,0,90,81,71
2014-03-13,Thursday,0,0,Spring,12.3,0,0,71,70,89
2014-03-14,Friday,0,0,Spring,13.6,0,0,89,69,88
2014-03-15,Saturday,1,0,Spring,12.0,0,0,88,99,117
2014-03-16,Sunday,1,0,Spring,12.5,0,0,117,110,108
2014-03-17,Monday,0,0,Spring,9.2,0,0,108,85,89
2014-03-18,Tuesday,0,0,Spring,12.8,0,0,89,90,91
2014-03-19,Wednesday,0,0,Spring,14.2,0,0,91,71,91
2014-03-20,Thursday,0,0,Spring,13.8,0,0,91,89,98
2014-03-21,Friday,0,0,Spring,14.7,0,0,98,88,105
